ID_kod,Zwolnienie,Bezwzgledny_obowiazek,Uwagi
11940,,"Obowiązkowa kasa fiskalna",
11941,,"Obowiązkowa kasa fiskalna",
11942,,"Obowiązkowa kasa fiskalna",
11943,,"Obowiązkowa kasa fiskalna",
13441,,"Obowiązkowa kasa fiskalna",
13442,,"Obowiązkowa kasa fiskalna",
18253,,"Obowiązkowa kasa fiskalna",
18343,,"Obowiązkowa kasa fiskalna",
18344,,"Obowiązkowa kasa fiskalna",
18345,,"Obowiązkowa kasa fiskalna",
18346,,"Obowiązkowa kasa fiskalna",
18347,,"Obowiązkowa kasa fiskalna",
18348,,"Obowiązkowa kasa fiskalna",
18349,,"Obowiązkowa kasa fiskalna",
18350,,"Obowiązkowa kasa fiskalna",
18351,,"Obowiązkowa kasa fiskalna",
18352,,"Obowiązkowa kasa fiskalna",
18353,,"Obowiązkowa kasa fiskalna",
18354,,"Obowiązkowa kasa fiskalna",
18355,,"Obowiązkowa kasa fiskalna",
18356,,"Obowiązkowa kasa fiskalna",
18357,,"Obowiązkowa kasa fiskalna",
18358,,"Obowiązkowa kasa fiskalna",
18359,,"Obowiązkowa kasa fiskalna",
18360,,"Obowiązkowa kasa fiskalna",
18361,,"Obowiązkowa kasa fiskalna",
18362,,"Obowiązkowa kasa fiskalna",
18363,,"Obowiązkowa kasa fiskalna",
18364,,"Obowiązkowa kasa fiskalna",
18365,,"Obowiązkowa kasa fiskalna",
18366,,"Obowiązkowa kasa fiskalna",
18367,,"Obowiązkowa kasa fiskalna",
18368,,"Obowiązkowa kasa fiskalna",
18369,,"Obowiązkowa kasa fiskalna",
18370,,"Obowiązkowa kasa fiskalna",
18371,,"Obowiązkowa kasa fiskalna",
18372,,"Obowiązkowa kasa fiskalna",
18373,,"Obowiązkowa kasa fiskalna",
18374,,"Obowiązkowa kasa fiskalna",
18375,,"Obowiązkowa kasa fiskalna",
18376,,"Obowiązkowa kasa fiskalna",
18377,,"Obowiązkowa kasa fiskalna",
18378,,"Obowiązkowa kasa fiskalna",
18379,,"Obowiązkowa kasa fiskalna",
18380,,"Obowiązkowa kasa fiskalna",
18381,,"Obowiązkowa kasa fiskalna",
18382,,"Obowiązkowa kasa fiskalna",
18383,,"Obowiązkowa kasa fiskalna",
18384,,"Obowiązkowa kasa fiskalna",
18385,,"Obowiązkowa kasa fiskalna",
18386,,"Obowiązkowa kasa fiskalna",
18387,,"Obowiązkowa kasa fiskalna",
18388,,"Obowiązkowa kasa fiskalna",
18389,,"Obowiązkowa kasa fiskalna",
18390,,"Obowiązkowa kasa fiskalna",
18391,,"Obowiązkowa kasa fiskalna",
18392,,"Obowiązkowa kasa fiskalna",
18393,,"Obowiązkowa kasa fiskalna",
18394,,"Obowiązkowa kasa fiskalna",
18395,,"Obowiązkowa kasa fiskalna",
18396,,"Obowiązkowa kasa fiskalna",
18397,,"Obowiązkowa kasa fiskalna",
18398,,"Obowiązkowa kasa fiskalna",
18399,,"Obowiązkowa kasa fiskalna",
18400,,"Obowiązkowa kasa fiskalna",
18401,,"Obowiązkowa kasa fiskalna",
18402,,"Obowiązkowa kasa fiskalna",
18403,,"Obowiązkowa kasa fiskalna",
18404,,"Obowiązkowa kasa fiskalna",
18405,,"Obowiązkowa kasa fiskalna",
18406,,"Obowiązkowa kasa fiskalna",
18408,,"Obowiązkowa kasa fiskalna",
20306,,"Obowiązkowa kasa fiskalna",
20307,,"Obowiązkowa kasa fiskalna",
20308,,"Obowiązkowa kasa fiskalna",
20309,,"Obowiązkowa kasa fiskalna",
20310,,"Obowiązkowa kasa fiskalna",
20311,,"Obowiązkowa kasa fiskalna",
20312,,"Obowiązkowa kasa fiskalna",
