ID_kod,PKWiU2015,Kody_CN
735,03.00.21.0,"0302 59 20"
736,03.00.21.0,"0302 59 30"
737,03.00.21.0,"0302 59 40"
738,03.00.21.0,"0302 59 90"
739,03.00.21.0,"0302 81 15"
740,03.00.21.0,"0302 81 30"
741,03.00.21.0,"0302 81 40"
742,03.00.21.0,"0302 81 80"
743,03.00.21.0,"0302 82 00"
744,03.00.21.0,"0302 83 00"
745,03.00.21.0,"0302 84 10"
746,03.00.21.0,"0302 84 90"
747,03.00.21.0,"0302 85 10"
748,03.00.21.0,"0302 85 30"
749,03.00.21.0,"0302 85 90"
750,03.00.21.0,"0302 89 21"
751,03.00.21.0,"0302 89 29"
752,03.00.21.0,"0302 89 31"
753,03.00.21.0,"0302 89 39"
754,03.00.21.0,"0302 89 40"
755,03.00.21.0,"0302 89 50"
756,03.00.21.0,"0302 89 60"
757,03.00.21.0,"0302 89 90"
758,03.00.22.0,"0301 92 10"
759,03.00.22.0,"0301 92 30"
760,03.00.22.0,"0301 92 90"
761,03.00.22.0,"0301 93 00"
762,03.00.22.0,"0301 99 11"
763,03.00.22.0,"0301 99 17"
764,03.00.22.0,"0302 71 00"
765,03.00.22.0,"0302 72 00"
766,03.00.22.0,"0302 73 00"
767,03.00.22.0,"0302 74 00"
768,03.00.22.0,"0302 79 00"
769,03.00.22.0,"0302 89 10"
770,03.00.23.0,"0301 91 10"
771,03.00.23.0,"0301 91 90"
772,03.00.23.0,"0301 94 10"
773,03.00.23.0,"0301 94 90"
774,03.00.23.0,"0301 95 00"
775,03.00.23.0,"0301 99 85"
776,03.00.23.0,"0302 11 10"
777,03.00.23.0,"0302 11 20"
778,03.00.23.0,"0302 11 80"
779,03.00.23.0,"0302 13 00"
780,03.00.23.0,"0302 14 00"
781,03.00.23.0,"0302 19 00"
782,03.00.23.0,"0302 21 30"
783,03.00.23.0,"0302 21 90"
784,03.00.23.0,"0302 22 00"
785,03.00.23.0,"0302 23 00"
786,03.00.23.0,"0302 24 00"
787,03.00.23.0,"0302 29 80"
788,03.00.23.0,"0302 31 10"
789,03.00.23.0,"0302 31 90"
790,03.00.23.0,"0302 32 10"
791,03.00.23.0,"0302 32 90"
792,03.00.23.0,"0302 35 11"
793,03.00.23.0,"0302 35 19"
794,03.00.23.0,"0302 35 91"
795,03.00.23.0,"0302 35 99"
796,03.00.23.0,"0302 36 10"
797,03.00.23.0,"0302 36 90"
798,03.00.23.0,"0302 39 20"
799,03.00.23.0,"0302 39 80"
800,03.00.23.0,"0302 46 00"
801,03.00.23.0,"0302 51 10"
802,03.00.23.0,"0302 51 90"
803,03.00.23.0,"0302 52 00"
804,03.00.23.0,"0302 54 11"
805,03.00.23.0,"0302 54 15"
806,03.00.23.0,"0302 54 19"
807,03.00.23.0,"0302 55 00"
808,03.00.23.0,"0302 56 00"
809,03.00.23.0,"0302 59 20"
810,03.00.23.0,"0302 59 30"
811,03.00.23.0,"0302 59 40"
812,03.00.23.0,"0302 59 90"
813,03.00.23.0,"0302 83 00"
814,03.00.23.0,"0302 84 10"
815,03.00.23.0,"0302 84 90"
816,03.00.23.0,"0302 85 10"
817,03.00.23.0,"0302 85 30"
818,03.00.23.0,"0302 85 90"
819,03.00.23.0,"0302 89 21"
820,03.00.23.0,"0302 89 29"
821,03.00.23.0,"0302 89 31"
822,03.00.23.0,"0302 89 39"
823,03.00.23.0,"0302 89 40"
824,03.00.23.0,"0302 89 90"
825,03.00.24.0,"0301 92 10"
826,03.00.24.0,"0301 92 30"
827,03.00.24.0,"0301 92 90"
828,03.00.24.0,"0301 93 00"
829,03.00.24.0,"0301 99 11"
830,03.00.24.0,"0301 99 17"
831,03.00.24.0,"0302 71 00"
832,03.00.24.0,"0302 72 00"
833,03.00.24.0,"0302 73 00"
834,03.00.24.0,"0302 74 00"
835,03.00.24.0,"0302 79 00"
836,03.00.24.0,"0302 89 10"
837,03.00.31.0,"0306 31 00"
838,03.00.31.0,"0306 32 10"
839,03.00.31.0,"0306 32 91"
840,03.00.31.0,"0306 32 99"
841,03.00.31.0,"0306 33 10"
842,03.00.31.0,"0306 33 90"
843,03.00.31.0,"0306 34 00"
844,03.00.31.0,"0306 35 10"
845,03.00.31.0,"0306 35 50"
846,03.00.31.0,"0306 35 90"
847,03.00.31.0,"0306 36 10"
848,03.00.31.0,"0306 36 50"
849,03.00.31.0,"0306 36 90"
850,03.00.31.0,"0306 39 10"
851,03.00.31.0,"0306 39 90"
852,03.00.31.0,"0306 91 00"
853,03.00.32.0,"0306 31 00"
854,03.00.32.0,"0306 32 10"
855,03.00.32.0,"0306 32 91"
856,03.00.32.0,"0306 32 99"
857,03.00.32.0,"0306 33 10"
858,03.00.32.0,"0306 33 90"
859,03.00.32.0,"0306 34 00"
860,03.00.32.0,"0306 36 10"
861,03.00.32.0,"0306 36 50"
862,03.00.32.0,"0306 36 90"
863,03.00.32.0,"0306 39 10"
864,03.00.32.0,"0306 39 90"
865,03.00.41.0,"0307 11 10"
866,03.00.41.0,"0307 11 90"
867,03.00.42.0,"0307 21 10"
868,03.00.42.0,"0307 21 90"
869,03.00.42.0,"0307 31 10"
870,03.00.42.0,"0307 31 90"
871,03.00.42.0,"0307 42 10"
872,03.00.42.0,"0307 42 20"
873,03.00.42.0,"0307 42 30"
874,03.00.42.0,"0307 42 40"
875,03.00.42.0,"0307 42 90"
876,03.00.42.0,"0307 51 00"
877,03.00.42.0,"0307 71 00"
878,03.00.42.0,"0307 81 00"
879,03.00.42.0,"0307 82 00"
880,03.00.42.0,"0307 91 00"
881,03.00.43.0,"0307 11 10"
882,03.00.43.0,"0307 11 90"
883,03.00.44.0,"0307 31 10"
884,03.00.44.0,"0307 31 90"
885,03.00.44.0,"0307 42 10"
886,03.00.44.0,"0307 42 20"
887,03.00.44.0,"0307 42 30"
888,03.00.44.0,"0307 42 40"
889,03.00.44.0,"0307 42 90"
890,03.00.44.0,"0307 51 00"
891,03.00.44.0,"0307 71 00"
892,03.00.44.0,"0307 81 00"
893,03.00.44.0,"0307 82 00"
894,03.00.44.0,"0307 91 00"
895,03.00.45.0,"0308 11 00"
896,03.00.45.0,"0308 21 00"
897,03.00.45.0,"0308 30 80"
898,03.00.45.0,"0308 90 10"
899,03.00.46.0,"0308 11 00"
900,03.00.46.0,"0308 21 00"
901,03.00.46.0,"0308 90 10"
902,03.00.51.0,"7101 10 00"
903,03.00.52.0,"7101 21 00"
904,03.00.61.0,"0508 00 10"
905,03.00.61.0,"0508 00 90"
906,03.00.62.0,"0511 99 31"
907,03.00.62.0,"0511 99 39"
908,03.00.63.0,"1212 21 00"
909,03.00.64.0,"1212 21 00"
910,03.00.65.0,"1212 29 00"
911,03.00.66.0,"1212 29 00"
912,03.00.69.0,"0106 12 00"
913,03.00.69.0,"0106 20 00"
914,03.00.69.0,"0106 90 00"
915,05.10.10.0,"2701 11 00"
916,05.10.10.0,"2701 12 10"
917,05.10.10.0,"2701 12 90"
918,05.10.10.0,"2701 19 00"
919,05.20.10.0,"2702 10 00"
920,06.10.10.0,"2709 00 10"
921,06.10.10.0,"2709 00 90"
922,06.10.20.0,"2714 10 00"
923,06.20.10.0,"2711 11 00"
924,06.20.10.0,"2711 21 00"
925,07.10.10.0,"2601 11 00"
926,07.10.10.0,"2601 12 00"
927,07.21.10.0,"2612 10 10"
928,07.21.10.0,"2612 10 90"
929,07.21.10.0,"2612 20 10"
930,07.21.10.0,"2612 20 90"
931,07.29.11.1,"2603 00 00"
932,07.29.11.2,"2603 00 00"
933,07.29.12.1,"2604 00 00"
934,07.29.12.2,"2604 00 00"
935,07.29.13.1,"2606 00 00"
936,07.29.13.2,"2606 00 00"
937,07.29.14.1,"2616 10 00"
938,07.29.14.1,"2616 90 00"
939,07.29.14.2,"2616 10 00"
940,07.29.14.2,"2616 90 00"
941,07.29.15.1,"2607 00 00"
942,07.29.15.2,"2607 00 00"
943,07.29.15.3,"2608 00 00"
944,07.29.15.4,"2608 00 00"
945,07.29.15.5,"2609 00 00"
946,07.29.15.6,"2609 00 00"
947,07.29.19.1,"2602 00 00"
948,07.29.19.1,"2605 00 00"
949,07.29.19.1,"2610 00 00"
950,07.29.19.1,"2611 00 00"
951,07.29.19.1,"2613 10 00"
952,07.29.19.1,"2613 90 00"
953,07.29.19.1,"2614 00 00"
954,07.29.19.1,"2615 10 00"
955,07.29.19.1,"2615 90 00"
956,07.29.19.1,"2617 10 00"
957,07.29.19.1,"2617 90 00"
958,07.29.19.2,"2602 00 00"
959,07.29.19.2,"2605 00 00"
960,07.29.19.2,"2610 00 00"
961,07.29.19.2,"2611 00 00"
962,07.29.19.2,"2613 10 00"
963,07.29.19.2,"2613 90 00"
964,07.29.19.2,"2614 00 00"
965,07.29.19.2,"2615 10 00"
966,07.29.19.2,"2615 90 00"
967,07.29.19.2,"2617 10 00"
968,07.29.19.2,"2617 90 00"
969,08.11.11.0,"2515 11 00"
970,08.11.11.0,"2515 12 00"
971,08.11.11.0,"2515 20 00"
972,08.11.12.0,"2506 20 00"
973,08.11.12.0,"2516 11 00"
974,08.11.12.0,"2516 12 00"
975,08.11.12.0,"2516 20 00"
976,08.11.12.0,"2516 90 00"
977,08.11.20.0,"2520 10 00"
978,08.11.20.0,"2521 00 00"
979,08.11.30.0,"2509 00 00"
980,08.11.30.0,"2518 10 00"
981,08.11.40.0,"2514 00 00"
982,08.12.11.0,"2505 10 00"
983,08.12.11.0,"2505 90 00"
984,08.12.12.0,"2517 10 10"
985,08.12.12.0,"2517 10 20"
986,08.12.12.0,"2517 10 80"
987,08.12.12.0,"2517 41 00"
988,08.12.12.0,"2517 49 00"
989,08.12.13.0,"2517 20 00"
990,08.12.21.0,"2507 00 20"
991,08.12.21.0,"2507 00 80"
992,08.12.22.0,"2508 10 00"
993,08.12.22.0,"2508 30 00"
994,08.12.22.0,"2508 40 00"
995,08.12.22.0,"2508 50 00"
996,08.12.22.0,"2508 60 00"
997,08.12.22.0,"2508 70 00"
998,08.91.11.0,"2510 10 00"
999,08.91.11.0,"2510 20 00"
1000,08.91.12.0,"2502 00 00"
1001,08.91.12.0,"2503 00 10"
1002,08.91.19.0,"2511 10 00"
1003,08.91.19.0,"2511 20 00"
1004,08.91.19.0,"2528 00 00"
1005,08.91.19.0,"2529 21 00"
1006,08.91.19.0,"2529 22 00"
1007,08.91.19.0,"2530 20 00"
1008,08.91.19.0,"2530 90 30"
1009,08.91.19.0,"2530 90 40"
1010,08.91.19.0,"2530 90 50"
1011,08.91.19.0,"2530 90 70"
1012,08.91.19.0,"3104 90 00"
1013,08.92.10.0,"2703 00 00"
1014,08.93.10.0,"2501 00 10"
1015,08.93.10.0,"2501 00 31"
1016,08.93.10.0,"2501 00 51"
1017,08.93.10.0,"2501 00 99"
1018,08.99.10.0,"2714 90 00"
1019,08.99.21.0,"7102 10 00"
1020,08.99.21.0,"7102 31 00"
1021,08.99.21.0,"7103 10 00"
1022,08.99.22.0,"2513 10 00"
1023,08.99.22.0,"2513 20 00"
1024,08.99.22.0,"7102 21 00"
1025,08.99.29.0,"2504 10 00"
1026,08.99.29.0,"2504 90 00"
1027,08.99.29.0,"2506 10 00"
1028,08.99.29.0,"2512 00 00"
1029,08.99.29.0,"2519 10 00"
1030,08.99.29.0,"2519 90 10"
1031,08.99.29.0,"2519 90 30"
1032,08.99.29.0,"2519 90 90"
1033,08.99.29.0,"2524 10 00"
1034,08.99.29.0,"2524 90 00"
1035,08.99.29.0,"2525 10 00"
1036,08.99.29.0,"2525 20 00"
1037,08.99.29.0,"2525 30 00"
1038,08.99.29.0,"2526 10 00"
1039,08.99.29.0,"2526 20 00"
1040,08.99.29.0,"2529 10 00"
1041,08.99.29.0,"2529 30 00"
1042,08.99.29.0,"2530 10 00"
1043,08.99.29.0,"2621 90 00"
1044,10.11.11.0,"0201 10 00"
1045,10.11.11.0,"0201 20 20"
1046,10.11.11.0,"0201 20 30"
1047,10.11.11.0,"0201 20 50"
1048,10.11.11.0,"0201 20 90"
1049,10.11.11.0,"0201 30 00"
1050,10.11.12.0,"0203 11 10"
1051,10.11.12.0,"0203 11 90"
1052,10.11.12.0,"0203 12 11"
1053,10.11.12.0,"0203 12 19"
1054,10.11.12.0,"0203 12 90"
1055,10.11.12.0,"0203 19 11"
1056,10.11.12.0,"0203 19 13"
1057,10.11.12.0,"0203 19 15"
1058,10.11.12.0,"0203 19 55"
1059,10.11.12.0,"0203 19 59"
1060,10.11.12.0,"0203 19 90"
1061,10.11.13.0,"0204 10 00"
1062,10.11.13.0,"0204 21 00"
1063,10.11.13.0,"0204 22 10"
1064,10.11.13.0,"0204 22 30"
1065,10.11.13.0,"0204 22 50"
1066,10.11.13.0,"0204 22 90"
1067,10.11.13.0,"0204 23 00"
1068,10.11.14.0,"0204 50 11"
1069,10.11.14.0,"0204 50 13"
1070,10.11.14.0,"0204 50 15"
1071,10.11.14.0,"0204 50 19"
1072,10.11.14.0,"0204 50 31"
1073,10.11.14.0,"0204 50 39"
1074,10.11.15.0,"0205 00 20"
1075,10.11.20.0,"0206 10 10"
1076,10.11.20.0,"0206 10 95"
1077,10.11.20.0,"0206 10 98"
1078,10.11.20.0,"0206 30 00"
1079,10.11.20.0,"0206 80 10"
1080,10.11.20.0,"0206 80 91"
1081,10.11.20.0,"0206 80 99"
1082,10.11.20.0,"0504 00 00"
1083,10.11.31.0,"0202 10 00"
1084,10.11.31.0,"0202 20 10"
1085,10.11.31.0,"0202 20 30"
1086,10.11.31.0,"0202 20 50"
1087,10.11.31.0,"0202 20 90"
1088,10.11.31.0,"0202 30 10"
1089,10.11.31.0,"0202 30 50"
1090,10.11.31.0,"0202 30 90"
1091,10.11.32.0,"0203 21 10"
1092,10.11.32.0,"0203 21 90"
1093,10.11.32.0,"0203 22 11"
1094,10.11.32.0,"0203 22 19"
1095,10.11.32.0,"0203 22 90"
1096,10.11.32.0,"0203 29 11"
1097,10.11.32.0,"0203 29 13"
1098,10.11.32.0,"0203 29 15"
1099,10.11.32.0,"0203 29 55"
1100,10.11.32.0,"0203 29 59"
1101,10.11.32.0,"0203 29 90"
1102,10.11.33.0,"0204 30 00"
1103,10.11.33.0,"0204 41 00"
1104,10.11.33.0,"0204 42 10"
1105,10.11.33.0,"0204 42 30"
1106,10.11.33.0,"0204 42 50"
1107,10.11.33.0,"0204 42 90"
1108,10.11.33.0,"0204 43 10"
1109,10.11.33.0,"0204 43 90"
1110,10.11.34.0,"0204 50 51"
1111,10.11.34.0,"0204 50 53"
1112,10.11.34.0,"0204 50 55"
1113,10.11.34.0,"0204 50 59"
1114,10.11.34.0,"0204 50 71"
1115,10.11.34.0,"0204 50 79"
1116,10.11.35.0,"0205 00 80"
1117,10.11.39.0,"0206 21 00"
1118,10.11.39.0,"0206 22 00"
1119,10.11.39.0,"0206 29 10"
1120,10.11.39.0,"0206 29 91"
1121,10.11.39.0,"0206 29 99"
1122,10.11.39.0,"0206 41 00"
1123,10.11.39.0,"0206 49 00"
1124,10.11.39.0,"0206 90 10"
1125,10.11.39.0,"0206 90 91"
1126,10.11.39.0,"0206 90 99"
1127,10.11.39.0,"0208 10 10"
1128,10.11.39.0,"0208 10 90"
1129,10.11.39.0,"0208 30 00"
1130,10.11.39.0,"0208 40 10"
1131,10.11.39.0,"0208 40 20"
1132,10.11.39.0,"0208 40 80"
1133,10.11.39.0,"0208 50 00"
1134,10.11.39.0,"0208 60 00"
1135,10.11.39.0,"0208 90 10"
1136,10.11.39.0,"0208 90 30"
1137,10.11.39.0,"0208 90 60"
1138,10.11.39.0,"0208 90 70"
1139,10.11.39.0,"0208 90 98"
1140,10.11.39.0,"0410 10 10"
1141,10.11.39.0,"0504 00 00"
1142,10.11.41.0,"5101 19 00"
1143,10.11.42.0,"4101 20 10"
1144,10.11.42.0,"4101 20 30"
1145,10.11.42.0,"4101 20 50"
1146,10.11.42.0,"4101 20 80"
1147,10.11.42.0,"4101 50 10"
1148,10.11.42.0,"4101 50 30"
1149,10.11.42.0,"4101 50 50"
1150,10.11.42.0,"4101 50 90"
1151,10.11.43.0,"4101 90 00"
1152,10.11.44.0,"4102 10 10"
1153,10.11.44.0,"4102 10 90"
1154,10.11.44.0,"4102 21 00"
1155,10.11.44.0,"4102 29 00"
1156,10.11.45.0,"4103 90 00"
1157,10.11.50.0,"0209 10 11"
1158,10.11.50.0,"0209 10 19"
1159,10.11.50.0,"0209 10 90"
1160,10.11.50.0,"1501 10 10"
1161,10.11.50.0,"1501 10 90"
1162,10.11.50.0,"1501 20 10"
1163,10.11.50.0,"1501 20 90"
1164,10.11.50.0,"1502 10 10"
1165,10.11.50.0,"1502 10 90"
1166,10.11.50.0,"1502 90 10"
1167,10.11.50.0,"1502 90 90"
1168,10.11.60.0,"0502 10 00"
1169,10.11.60.0,"0502 90 00"
1170,10.11.60.0,"0504 00 00"
1171,10.11.60.0,"0506 10 00"
1172,10.11.60.0,"0506 90 00"
1173,10.11.60.0,"0507 10 00"
1174,10.11.60.0,"0507 90 00"
1175,10.11.60.0,"0510 00 00"
1176,10.11.60.0,"0511 99 10"
1177,10.11.60.0,"0511 99 85"
1178,10.12.10.0,"0207 11 10"
1179,10.12.10.0,"0207 11 30"
1180,10.12.10.0,"0207 11 90"
1181,10.12.10.0,"0207 13 10"
1182,10.12.10.0,"0207 13 20"
1183,10.12.10.0,"0207 13 30"
1184,10.12.10.0,"0207 13 40"
1185,10.12.10.0,"0207 13 50"
1186,10.12.10.0,"0207 13 60"
1187,10.12.10.0,"0207 13 70"
1188,10.12.10.0,"0207 24 10"
1189,10.12.10.0,"0207 24 90"
1190,10.12.10.0,"0207 26 10"
1191,10.12.10.0,"0207 26 20"
1192,10.12.10.0,"0207 26 30"
1193,10.12.10.0,"0207 26 40"
1194,10.12.10.0,"0207 26 50"
1195,10.12.10.0,"0207 26 60"
1196,10.12.10.0,"0207 26 70"
1197,10.12.10.0,"0207 26 80"
1198,10.12.10.0,"0207 41 20"
1199,10.12.10.0,"0207 41 30"
1200,10.12.10.0,"0207 41 80"
1201,10.12.10.0,"0207 44 10"
1202,10.12.10.0,"0207 44 21"
1203,10.12.10.0,"0207 44 31"
1204,10.12.10.0,"0207 44 41"
1205,10.12.10.0,"0207 44 51"
1206,10.12.10.0,"0207 44 61"
1207,10.12.10.0,"0207 44 71"
1208,10.12.10.0,"0207 44 81"
1209,10.12.10.0,"0207 51 10"
1210,10.12.10.0,"0207 51 90"
1211,10.12.10.0,"0207 54 10"
1212,10.12.10.0,"0207 54 21"
1213,10.12.10.0,"0207 54 31"
1214,10.12.10.0,"0207 54 41"
1215,10.12.10.0,"0207 54 51"
1216,10.12.10.0,"0207 54 61"
1217,10.12.10.0,"0207 54 71"
1218,10.12.10.0,"0207 54 81"
1219,10.12.10.0,"0207 60 05"
1220,10.12.10.0,"0207 60 10"
1221,10.12.10.0,"0207 60 21"
1222,10.12.10.0,"0207 60 31"
1223,10.12.10.0,"0207 60 41"
1224,10.12.10.0,"0207 60 51"
1225,10.12.10.0,"0207 60 61"
1226,10.12.10.0,"0207 60 81"
1227,10.12.20.0,"0207 12 10"
1228,10.12.20.0,"0207 12 90"
1229,10.12.20.0,"0207 14 10"
1230,10.12.20.0,"0207 14 20"
1231,10.12.20.0,"0207 14 30"
1232,10.12.20.0,"0207 14 40"
1233,10.12.20.0,"0207 14 50"
1234,10.12.20.0,"0207 14 60"
1235,10.12.20.0,"0207 14 70"
1236,10.12.20.0,"0207 25 10"
1237,10.12.20.0,"0207 25 90"
1238,10.12.20.0,"0207 27 10"
1239,10.12.20.0,"0207 27 20"
1240,10.12.20.0,"0207 27 30"
1241,10.12.20.0,"0207 27 40"
1242,10.12.20.0,"0207 27 50"
1243,10.12.20.0,"0207 27 60"
1244,10.12.20.0,"0207 27 70"
1245,10.12.20.0,"0207 27 80"
1246,10.12.20.0,"0207 42 30"
1247,10.12.20.0,"0207 42 80"
1248,10.12.20.0,"0207 45 10"
1249,10.12.20.0,"0207 45 21"
1250,10.12.20.0,"0207 45 31"
1251,10.12.20.0,"0207 45 41"
1252,10.12.20.0,"0207 45 51"
1253,10.12.20.0,"0207 45 61"
1254,10.12.20.0,"0207 45 71"
1255,10.12.20.0,"0207 45 81"
1256,10.12.20.0,"0207 52 10"
1257,10.12.20.0,"0207 52 90"
1258,10.12.20.0,"0207 55 10"
1259,10.12.20.0,"0207 55 21"
1260,10.12.20.0,"0207 55 31"
1261,10.12.20.0,"0207 55 41"
1262,10.12.20.0,"0207 55 51"
1263,10.12.20.0,"0207 55 61"
1264,10.12.20.0,"0207 55 71"
1265,10.12.20.0,"0207 55 81"
1266,10.12.20.0,"0207 60 05"
1267,10.12.20.0,"0207 60 10"
1268,10.12.20.0,"0207 60 21"
1269,10.12.20.0,"0207 60 31"
1270,10.12.20.0,"0207 60 41"
1271,10.12.20.0,"0207 60 51"
1272,10.12.20.0,"0207 60 61"
1273,10.12.20.0,"0207 60 81"
1274,10.12.30.0,"0209 90 00"
1275,10.12.30.0,"1501 90 00"
1276,10.12.40.0,"0207 13 91"
1277,10.12.40.0,"0207 13 99"
1278,10.12.40.0,"0207 14 91"
1279,10.12.40.0,"0207 14 99"
1280,10.12.40.0,"0207 26 91"
1281,10.12.40.0,"0207 26 99"
1282,10.12.40.0,"0207 27 91"
1283,10.12.40.0,"0207 27 99"
1284,10.12.40.0,"0207 43 00"
1285,10.12.40.0,"0207 44 91"
1286,10.12.40.0,"0207 44 99"
1287,10.12.40.0,"0207 45 93"
1288,10.12.40.0,"0207 45 95"
1289,10.12.40.0,"0207 45 99"
1290,10.12.40.0,"0207 53 00"
1291,10.12.40.0,"0207 54 91"
1292,10.12.40.0,"0207 54 99"
1293,10.12.40.0,"0207 55 93"
1294,10.12.40.0,"0207 55 95"
1295,10.12.40.0,"0207 55 99"
1296,10.12.40.0,"0207 60 91"
1297,10.12.40.0,"0207 60 99"
1298,10.12.50.0,"0505 10 10"
1299,10.12.50.0,"0505 10 90"
1300,10.12.50.0,"0505 90 00"
1301,10.12.50.0,"6701 00 00"
1302,10.13.11.0,"0210 11 11"
1303,10.13.11.0,"0210 11 19"
1304,10.13.11.0,"0210 11 31"
1305,10.13.11.0,"0210 11 39"
1306,10.13.11.0,"0210 11 90"
1307,10.13.11.0,"0210 12 11"
1308,10.13.11.0,"0210 12 19"
1309,10.13.11.0,"0210 12 90"
1310,10.13.11.0,"0210 19 10"
1311,10.13.11.0,"0210 19 20"
1312,10.13.11.0,"0210 19 30"
1313,10.13.11.0,"0210 19 40"
1314,10.13.11.0,"0210 19 50"
1315,10.13.11.0,"0210 19 60"
1316,10.13.11.0,"0210 19 70"
1317,10.13.11.0,"0210 19 81"
1318,10.13.11.0,"0210 19 89"
1319,10.13.11.0,"0210 19 90"
1320,10.13.12.0,"0210 20 10"
1321,10.13.12.0,"0210 20 90"
1322,10.13.13.0,"0210 91 00"
1323,10.13.13.0,"0210 92 10"
1324,10.13.13.0,"0210 92 91"
1325,10.13.13.0,"0210 92 92"
1326,10.13.13.0,"0210 92 99"
1327,10.13.13.0,"0210 93 00"
1328,10.13.13.0,"0210 99 10"
1329,10.13.13.0,"0210 99 21"
1330,10.13.13.0,"0210 99 29"
1331,10.13.13.0,"0210 99 31"
1332,10.13.13.0,"0210 99 39"
1333,10.13.13.0,"0210 99 41"
1334,10.13.13.0,"0210 99 49"
1335,10.13.13.0,"0210 99 51"
1336,10.13.13.0,"0210 99 59"
1337,10.13.13.0,"0210 99 71"
1338,10.13.13.0,"0210 99 79"
1339,10.13.13.0,"0210 99 85"
1340,10.13.13.0,"0210 99 90"
1341,10.13.13.0,"0410 10 91"
1342,10.13.13.0,"0410 10 99"
1343,10.13.13.0,"0504 00 00"
1344,10.13.14.0,"1601 00 10"
1345,10.13.14.0,"1601 00 91"
1346,10.13.14.0,"1601 00 99"
1347,10.13.15.0,"1602 20 10"
1348,10.13.15.0,"1602 20 90"
1349,10.13.15.0,"1602 31 11"
1350,10.13.15.0,"1602 31 19"
1351,10.13.15.0,"1602 31 80"
1352,10.13.15.0,"1602 32 11"
1353,10.13.15.0,"1602 32 19"
1354,10.13.15.0,"1602 32 30"
1355,10.13.15.0,"1602 32 90"
1356,10.13.15.0,"1602 39 21"
1357,10.13.15.0,"1602 39 29"
1358,10.13.15.0,"1602 39 85"
1359,10.13.15.0,"1602 41 10"
1360,10.13.15.0,"1602 41 90"
1361,10.13.15.0,"1602 42 10"
1362,10.13.15.0,"1602 42 90"
1363,10.13.15.0,"1602 49 11"
1364,10.13.15.0,"1602 49 13"
1365,10.13.15.0,"1602 49 15"
1366,10.13.15.0,"1602 49 19"
1367,10.13.15.0,"1602 49 30"
1368,10.13.15.0,"1602 49 50"
1369,10.13.15.0,"1602 49 90"
1370,10.13.15.0,"1602 50 10"
1371,10.13.15.0,"1602 50 31"
1372,10.13.15.0,"1602 50 95"
1373,10.13.15.0,"1602 90 10"
1374,10.13.15.0,"1602 90 31"
1375,10.13.15.0,"1602 90 51"
1376,10.13.15.0,"1602 90 61"
1377,10.13.15.0,"1602 90 69"
1378,10.13.15.0,"1602 90 91"
1379,10.13.15.0,"1602 90 95"
1380,10.13.15.0,"1602 90 99"
1381,10.13.16.0,"2301 10 00"
1382,10.20.11.0,"0302 92 00"
1383,10.20.11.0,"0304 31 00"
1384,10.20.11.0,"0304 32 00"
1385,10.20.11.0,"0304 33 00"
1386,10.20.11.0,"0304 39 00"
1387,10.20.11.0,"0304 41 00"
1388,10.20.11.0,"0304 42 10"
1389,10.20.11.0,"0304 42 50"
1390,10.20.11.0,"0304 42 90"
1391,10.20.11.0,"0304 43 00"
1392,10.20.11.0,"0304 44 10"
1393,10.20.11.0,"0304 44 30"
1394,10.20.11.0,"0304 44 90"
1395,10.20.11.0,"0304 45 00"
1396,10.20.11.0,"0304 46 00"
1397,10.20.11.0,"0304 47 10"
1398,10.20.11.0,"0304 47 20"
1399,10.20.11.0,"0304 47 30"
1400,10.20.11.0,"0304 47 90"
1401,10.20.11.0,"0304 48 00"
1402,10.20.11.0,"0304 49 10"
1403,10.20.11.0,"0304 49 50"
1404,10.20.11.0,"0304 49 90"
1405,10.20.11.0,"0304 51 00"
1406,10.20.11.0,"0304 52 00"
1407,10.20.11.0,"0304 53 00"
1408,10.20.11.0,"0304 54 00"
1409,10.20.11.0,"0304 55 00"
1410,10.20.11.0,"0304 56 10"
1411,10.20.11.0,"0304 56 20"
1412,10.20.11.0,"0304 56 30"
1413,10.20.11.0,"0304 56 90"
1414,10.20.11.0,"0304 57 00"
1415,10.20.11.0,"0304 59 10"
1416,10.20.11.0,"0304 59 50"
1417,10.20.11.0,"0304 59 90"
1418,10.20.12.0,"0302 91 00"
1419,10.20.12.0,"0302 99 00"
1420,10.20.13.0,"0303 11 00"
1421,10.20.13.0,"0303 12 00"
1422,10.20.13.0,"0303 13 00"
1423,10.20.13.0,"0303 14 10"
1424,10.20.13.0,"0303 14 20"
1425,10.20.13.0,"0303 14 90"
1426,10.20.13.0,"0303 19 00"
1427,10.20.13.0,"0303 23 00"
1428,10.20.13.0,"0303 24 00"
1429,10.20.13.0,"0303 25 00"
1430,10.20.13.0,"0303 26 00"
1431,10.20.13.0,"0303 29 00"
1432,10.20.13.0,"0303 31 10"
1433,10.20.13.0,"0303 31 30"
1434,10.20.13.0,"0303 31 90"
1435,10.20.13.0,"0303 32 00"
1436,10.20.13.0,"0303 33 00"
1437,10.20.13.0,"0303 34 00"
1438,10.20.13.0,"0303 39 10"
1439,10.20.13.0,"0303 39 30"
1440,10.20.13.0,"0303 39 50"
1441,10.20.13.0,"0303 39 85"
1442,10.20.13.0,"0303 41 10"
1443,10.20.13.0,"0303 41 90"
1444,10.20.13.0,"0303 42 20"
1445,10.20.13.0,"0303 42 90"
1446,10.20.13.0,"0303 43 10"
