ID_psi,Zwolnienie
8002,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8003,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8004,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8005,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8006,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8007,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8008,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8009,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8010,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8011,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8012,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8013,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8014,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8015,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8016,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8017,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8018,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8019,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8020,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8021,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8022,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8023,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8024,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8025,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8026,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8027,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8028,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8029,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8030,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8031,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8032,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8033,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8034,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8035,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8036,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8037,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8038,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8039,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8040,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8041,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8042,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8043,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8044,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8045,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8046,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8047,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8048,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8049,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8050,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8051,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8052,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8053,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8054,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8055,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8056,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8057,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8058,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8059,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8060,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8061,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8062,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8063,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8064,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8065,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8066,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8067,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8068,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8069,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8070,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8071,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8072,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8073,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8074,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8075,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8076,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8077,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8078,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8079,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8080,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8081,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8082,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8083,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8084,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8085,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8086,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8087,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8088,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8089,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8090,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8091,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8092,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8093,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8094,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8095,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8096,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8097,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8098,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8099,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8100,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8101,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8102,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8103,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8104,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8105,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8106,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8107,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8108,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8109,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8110,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8111,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8112,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8113,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8114,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8115,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8116,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8117,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8118,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8119,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8120,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8121,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8122,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8123,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8124,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8125,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8126,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8127,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8128,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8129,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8130,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8131,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8132,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8133,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8134,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8140,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8141,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8142,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8143,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8144,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8145,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8146,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8147,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8148,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8149,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8150,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8151,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8152,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8153,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8154,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8155,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8156,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8157,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8158,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8159,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8160,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8161,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8162,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8163,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8164,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8165,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8167,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8168,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8169,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8170,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8171,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8172,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8173,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8174,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8175,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8176,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8177,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8178,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8179,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8180,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8181,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8182,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8183,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8184,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8185,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8186,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8187,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8188,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8189,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8190,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8191,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8192,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8193,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8194,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8195,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8196,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8197,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8198,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8199,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8200,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8201,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8202,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8203,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8204,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8205,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8206,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8207,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8208,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8209,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8210,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8211,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8212,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8213,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8214,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8215,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8216,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8217,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8218,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8219,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8220,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8221,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8222,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8223,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8224,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8225,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8226,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8227,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8228,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8229,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8230,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8231,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8232,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8233,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8234,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8235,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8236,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8237,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8238,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8239,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8240,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8241,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8242,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8243,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8244,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8245,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8246,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8247,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8248,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8249,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8250,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8251,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8252,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8253,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8254,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8255,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8256,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8257,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8258,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8260,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8261,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8262,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8263,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8264,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8265,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8266,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8267,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8268,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8269,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8270,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8271,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8272,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8273,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8274,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8275,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8276,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8277,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8278,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8279,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8280,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8281,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8282,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8283,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8284,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8285,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8286,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8287,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8288,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8289,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8290,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8291,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8292,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8293,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8294,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8295,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8296,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8297,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8298,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8299,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8300,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8301,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8302,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8303,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8304,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8305,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8306,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8307,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8308,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8309,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8310,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8311,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8312,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8313,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8314,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8315,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8316,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8317,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8318,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8319,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8320,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8321,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8322,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8323,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8324,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8325,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8326,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8327,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8328,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8329,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8330,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8331,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8332,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8333,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8334,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8335,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8336,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8337,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8338,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8339,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8340,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8341,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8342,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8343,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8344,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8345,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8346,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8347,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8348,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8349,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8350,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8351,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8352,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8353,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8354,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8355,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8356,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8357,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8358,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8359,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8360,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8361,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8362,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8363,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8364,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8365,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8366,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8367,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8368,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8369,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8371,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8372,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8373,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8374,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8375,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8376,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8377,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8378,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8379,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8380,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8381,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8382,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8383,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8384,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8385,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8386,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8387,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8388,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8389,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8390,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8391,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8392,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8393,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8394,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8395,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8396,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8397,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8398,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8399,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8400,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8401,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8402,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8403,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8404,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8405,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8406,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8407,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8408,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8409,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8410,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8411,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8412,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8413,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8414,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8415,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8416,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8417,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8418,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8419,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
8420,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
