ID_kod,kod_CN,Nazwa,Sekcja,Dzial
9024,"0207 27 99","Podroby jadalne (z wył. wątróbek) z indyka (z gatunków domowych), zamrożone",I,2
9025,"0207 41","Kaczki (z gatunków domowych), niecięte na kawałki, świeże lub schłodzone",I,2
9026,"0207 41 20","Kaczki (z gatunków domowych), niecięte na kawałki, świeże lub schłodzone, oskubane, bez krwi i jelit, ale niewypatroszone, z głowami i łapkami, znane jako „kaczki 85 %”",I,2
9027,"0207 41 30","Kaczki (z gatunków domowych), niecięte na kawałki, świeże lub schłodzone, oskubane i wypatroszone, bez głów i łapek, ale z szyjami, sercami, wątróbkami i żołądkami, znane jako „kaczki 70 %”",I,2
9028,"0207 41 80","Kaczki (z gatunków domowych), niecięte na kawałki, świeże lub schłodzone, oskubane i wypatroszone, bez głów i łapek oraz bez szyj, serc, wątróbek i żołądków, znane jako „kaczki 63 %” lub inaczej zgłaszane",I,2
9029,"0207 42","Kaczki (z gatunków domowych), niecięte na kawałki, zamrożone",I,2
9030,"0207 42 30","Kaczki (z gatunków domowych), niecięte na kawałki, zamrożone, oskubane i wypatroszone, bez głów i łapek, ale z szyjami, sercami, wątróbkami i żołądkami, znane jako „kaczki 70 %”",I,2
9031,"0207 42 80","Kaczki (z gatunków domowych), niecięte na kawałki, zamrożone, oskubane i wypatroszone, bez głów i łapek oraz bez szyj, serc, wątróbek i żołądków, znane jako „kaczki 63 %” lub inaczej zgłaszane",I,2
9032,"0207 43 00","Wątróbki otłuszczone z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9033,"0207 44","Kawałki i podroby jadalne z kaczek (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek otłuszczonych)",I,2
9034,"0207 44 10","Kawałki bez kości z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9035,"0207 44 21","Połówki lub ćwiartki z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9036,"0207 44 31","Całe skrzydła z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9037,"0207 44 41","Grzbiety, szyje, grzbiety włącznie z szyjami, kupry i końce skrzydeł, z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9038,"0207 44 51","Piersi i ich kawałki, z kośćmi, z kaczek (z gatunków domowych), świeże lub schłodzone",I,2
9039,"0207 44 61","Nogi i ich kawałki, z kośćmi, z kaczek  (z gatunków domowych), świeże lub schłodzone",I,2
9040,"0207 44 71","Tusze kacze (z gatunków domowych), świeże lub schłodzone",I,2
9041,"0207 44 81","Kawałki z kośćmi z kaczek (z gatunków domowych), świeże lub schłodzone, gdzie indziej niesklasyfikowane",I,2
9042,"0207 44 91","Wątróbki z kaczek (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek otłuszczonych)",I,2
9043,"0207 44 99","Podroby jadalne z kaczek (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek)",I,2
9044,"0207 45","Kawałki i podroby jadalne z kaczek (z gatunków domowych), zamrożone",I,2
9045,"0207 45 10","Kawałki bez kości z kaczek (z gatunków domowych), zamrożone",I,2
9046,"0207 45 21","Połówki lub ćwiartki z kaczek (z gatunków domowych), zamrożone",I,2
9047,"0207 45 31","Całe skrzydła z kaczek (z gatunków domowych), zamrożone",I,2
9048,"0207 45 41","Grzbiety, szyje, grzbiety włącznie z szyjami, kupry i końce skrzydeł, z kaczek (z gatunków domowych), zamrożone",I,2
9049,"0207 45 51","Piersi i ich kawałki, z kośćmi, z kaczek (z gatunków domowych), zamrożone",I,2
9050,"0207 45 61","Nogi i ich kawałki, z kośćmi, z kaczek  (z gatunków domowych), zamrożone",I,2
9051,"0207 45 71","Tusze kacze (z gatunków domowych), zamrożone",I,2
9052,"0207 45 81","Kawałki z kośćmi z kaczek (z gatunków domowych), zamrożone, gdzie indziej niesklasyfikowane",I,2
9053,"0207 45 93","Wątróbki otłuszczone z kaczek (z gatunków domowych), zamrożone",I,2
9054,"0207 45 95","Wątróbki jadalne z kaczek (z gatunków domowych), zamrożone (z wył. wątróbek otłuszczonych)",I,2
9055,"0207 45 99","Podroby jadalne z kaczek (z gatunków domowych), zamrożone (z wył. wątróbek)",I,2
9056,"0207 51","Gęsi (z gatunków domowych), niecięte na kawałki, świeże lub schłodzone",I,2
9057,"0207 51 10","Gęsi (z gatunków domowych), niecięte na kawałki, oskubane, bez krwi, niewypatroszone, z głowami i łapkami, znane jako „gęsi 82 %”, świeże lub schłodzone",I,2
9058,"0207 51 90","Gęsi (z gatunków domowych), niecięte na kawałki, oskubane i wypatroszone, bez głów i łapek, z sercami i żołądkami lub bez serc i żołądków, znane jako „gęsi 75 %” lub inaczej zgłaszane, świeże lub schłodzone",I,2
9059,"0207 52","Gęsi (z gatunków domowych), niecięte na kawałki, zamrożone",I,2
9060,"0207 52 10","Gęsi (z gatunków domowych), niecięte na kawałki, oskubane, bez krwi, niewypatroszone, z głowami i łapkami, znane jako „gęsi 82 %”, zamrożone",I,2
9061,"0207 52 90","Gęsi (z gatunków domowych), niecięte na kawałki, oskubane i wypatroszone, bez głów i łapek, z sercami i żołądkami lub bez serc i żołądków, znane jako „gęsi 75 %” lub inaczej zgłaszane, zamrożone",I,2
9062,"0207 53 00","Wątróbki otłuszczone z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9063,"0207 54","Kawałki i podroby jadalne z gęsi (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek otłuszczonych)",I,2
9064,"0207 54 10","Kawałki bez kości z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9065,"0207 54 21","Połówki lub ćwiartki z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9066,"0207 54 31","Całe skrzydła z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9067,"0207 54 41","Grzbiety, szyje, grzbiety włącznie z szyjami, kupry i końce skrzydeł, z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9068,"0207 54 51","Piersi i ich kawałki, z kośćmi, z gęsi (z gatunków domowych), świeże lub schłodzone",I,2
9069,"0207 54 61","Nogi i ich kawałki, z kośćmi, z gęsi  (z gatunków domowych), świeże lub schłodzone",I,2
9070,"0207 54 71","Tusze gęsie (z gatunków domowych), świeże lub schłodzone",I,2
9071,"0207 54 81","Kawałki z kośćmi z gęsi (z gatunków domowych), świeże lub schłodzone, gdzie indziej niesklasyfikowane",I,2
9072,"0207 54 91","Wątróbki z gęsi (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek otłuszczonych)",I,2
9073,"0207 54 99","Podroby jadalne z gęsi (z gatunków domowych), świeże lub schłodzone (z wył. wątróbek)",I,2
9074,"0207 55","Kawałki i podroby jadalne z gęsi (z gatunków domowych), zamrożone",I,2
9075,"0207 55 10","Kawałki bez kości z gęsi (z gatunków domowych), zamrożone",I,2
9076,"0207 55 21","Połówki lub ćwiartki z gęsi (z gatunków domowych), zamrożone",I,2
9077,"0207 55 31","Całe skrzydła z gęsi (z gatunków domowych), zamrożone",I,2
9078,"0207 55 41","Grzbiety, szyje, grzbiety włącznie z szyjami, kupry i końce skrzydeł, z gęsi (z gatunków domowych), zamrożone",I,2
9079,"0207 55 51","Piersi i ich kawałki, z kośćmi, z gęsi (z gatunków domowych), zamrożone",I,2
9080,"0207 55 61","Nogi i ich kawałki, z kośćmi, z gęsi  (z gatunków domowych), zamrożone",I,2
9081,"0207 55 71","Tusze gęsie (z gatunków domowych), zamrożone",I,2
9082,"0207 55 81","Kawałki z kośćmi z gęsi (z gatunków domowych), zamrożone gdzie indziej niesklasyfikowane",I,2
9083,"0207 55 93","Wątróbki z gęsi (z gatunków domowych), zamrożone",I,2
9084,"0207 55 95","Wątróbki z gęsi (z gatunków domowych), zamrożone (z wył. wątróbek otłuszczonych)",I,2
9085,"0207 55 99","Podroby jadalne z gęsi (z gatunków domowych), zamrożone (z wył. wątróbek)",I,2
9086,"0207 60","Mięso i podroby jadalne z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone:",I,2
9087,"0207 60 05","Perliczki (z gatunków domowych), niecięte na kawałki, świeże, schłodzone lub zamrożone",I,2
9088,"0207 60 10","Kawałki bez kości z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9089,"0207 60 21","Połówki lub ćwiartki z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9090,"0207 60 31","Całe skrzydła z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9091,"0207 60 41","Grzbiety, szyje, grzbiety włącznie z szyjami, kupry i końce skrzydeł, z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9092,"0207 60 51","Piersi i ich kawałki, z kośćmi, z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9093,"0207 60 61","Nogi i ich kawałki, z kośćmi, z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9094,"0207 60 81","Kawałki z kośćmi z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone, gdzie indziej niesklasyfikowane",I,2
9095,"0207 60 91","Wątróbki z perliczek (z gatunków domowych), świeże, schłodzone lub zamrożone",I,2
9096,"0207 60 99","Wątróbki z gęsi (z gatunków domowych), świeże, schłodzone lub zamrożone (z wył. wątróbek otłuszczonych)",I,2
9097,0208,"Mięso i jadalne podroby z królików, zajęcy, gołębi i innych zwierząt świeże, schłodzone lub zamrożone (z wył. z bydła, świń, owiec, kóz, koni, osłów, mułów lub osłomułów, drobiu: „ptactwa z gatunku Gallus domesticus”, kaczek, gęsi, indyków i perliczek)",I,2
9098,"0208 10","Mięso i jadalne podroby z królików lub zajęcy, świeże, schłodzone lub zamrożone",I,2
9099,"0208 10 10","Mięso i jadalne podroby z królików domowych, świeże, schłodzone lub zamrożone",I,2
9100,"0208 10 90","Mięso i jadalne podroby z królików niedomowych i zajęcy, świeże, schłodzone lub zamrożone",I,2
9101,"0208 30 00","Mięso i jadalne podroby z naczelnych, świeże, schłodzone lub zamrożone",I,2
9102,"0208 40","Mięso i jadalne podroby z wielorybów, delfinów i morświnów „ssaki z rzędu waleni”, z manatów i krów morskich „ssaki z rzędu syren”, fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich), świeże, schłodzone lub zamrożone",I,2
9103,"0208 40 10","Mięso z wielorybów, świeże, schłodzone lub zamrożone",I,2
9104,"0208 40 20","Mięso z fok, świeże, schłodzone lub zamrożone",I,2
9105,"0208 40 80","Mięso i jadalne podroby z wielorybów, delfinów i morświnów „ssaki z rzędu waleni”, z manatów i krów morskich „ssaki z rzędu syren”, fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich), świeże, schłodzone lub zamrożone (z wył. mięsa z fok i wielorybów)",I,2
9106,"0208 50 00","Mięso i jadalne podroby z gadów „np. z węży, żółwi, krokodylów”, świeże, schłodzone lub zamrożone",I,2
9107,"0208 60 00","Mięso i jadalne podroby z wielbłądów i innych wielbłądowatych (Camelidae), świeże, schłodzone lub zamrożone",I,2
9108,"0208 90","Mięso i jadalne podroby z gołębi, fok, z dziczyzny, reniferów i innych zwierząt świeże, schłodzone lub zamrożone (z wył. z bydła, świń, owiec, kóz, koni, osłów, mułów lub osłomułów, drobiu „ptactwa z gatunku Gallus domesticus, kaczek, gęsi, indyków i perliczek, królików, zajęcy, naczelnych, wielorybów, delfinów i morświnów „ssaki z rzędu waleni”, z manatów i krów morskich „ssaki z rzędu syren”, fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich) i gadów)",I,2
9109,"0208 90 10","Mięso i jadalne podroby z gołębi domowych, świeże, schłodzone lub zamrożone",I,2
9110,"0208 90 30","Mięso i jadalne podroby z dziczyzny (z wył. z królików, zajęcy i świń), świeże, schłodzone lub zamrożone",I,2
9111,"0208 90 60","Mięso i jadalne podroby z reniferów, świeże, schłodzone lub zamrożone",I,2
9112,"0208 90 70","Żabie udka, świeże, schłodzone lub zamrożone",I,2
9113,"0208 90 98","Mięso i jadalne podroby, świeże, schłodzone lub zamrożone (z wył. z bydła, świń, owiec, kóz, koni, osłów, mułów lub osłomułów, drobiu „ptactwa z gatunku Gallus domesticus, kaczek, gęsi, indyków i perliczek, królików, zajęcy, naczelnych, wielorybów, delfinów i morświnów „ssaki z rzędu waleni”, z manatów i krów morskich „ssaki z rzędu syren”, fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich), gadów, z gołębi, z dziczyzny, reniferów, żabich udek i owadów)",I,2
9114,0209,"Tłuszcz ze świń bez chudego mięsa oraz tłuszcz drobiowy, niewytapiane lub inaczej wyekstrahowane, świeże, schłodzone, zamrożone, solone, w solance, suszone lub wędzone",I,2
9115,"0209 10","Tłuszcz ze świń bez chudego mięsa, niewytapiany lub inaczej wyekstrahowany, świeży, schłodzony, zamrożony, solony, w solance, suszony lub wędzony",I,2
9116,"0209 10 11","Tłuszcz podskórny ze świń bez chudego mięsa, niewytapiany lub inaczej wyekstrahowany, świeży, schłodzony, zamrożony, solony lub w solance",I,2
9117,"0209 10 19","Tłuszcz podskórny ze świń bez chudego mięsa, niewytapiany lub inaczej wyekstrahowany, suszony lub wędzony",I,2
9118,"0209 10 90","Tłuszcz ze świń bez chudego mięsa, niewytapiany lub inaczej wyekstrahowany, świeży, schłodzony, zamrożony, solony, w solance, suszony lub wędzony (z wył. podskórnego)",I,2
9119,"0209 90 00","Tłuszcz drobiowy, niewytapiany lub inaczej wyekstrahowany, świeży, schłodzony, zamrożony, solony, w solance, suszony lub wędzony",I,2
9120,0210,"Mięso i podroby jadalne, solone, w solance, suszone lub wędzone; jadalne mąki i mączki, z mięsa lub podrobów",I,2
9121,"0210 11","Szynki, łopatki i ich kawałki, z kośćmi, ze świń, solone, w solance, suszone lub wędzone",I,2
9122,"0210 11 11","Szynki i ich kawałki z kośćmi, ze świń domowych, solone lub w solance",I,2
9123,"0210 11 19","Łopatki i ich kawałki z kośćmi, ze świń domowych, solone lub w solance",I,2
9124,"0210 11 31","Szynki i ich kawałki z kośćmi, ze świń domowych, suszone lub wędzone",I,2
9125,"0210 11 39","Łopatki i ich kawałki z kośćmi, ze świń domowych, suszone lub wędzone",I,2
9126,"0210 11 90","Szynki, łopatki i ich kawałki, z kośćmi, ze świń niedomowych, solone, w solance, suszone lub wędzone",I,2
9127,"0210 12","Boczek i jego kawałki ze świń, solone, w solance, suszone lub wędzone",I,2
9128,"0210 12 11","Boczek i jego kawałki, ze świń domowych, solone lub w solance",I,2
9129,"0210 12 19","Boczek i jego kawałki ze świń domowych, suszone lub wędzone",I,2
9130,"0210 12 90","Boczek i jego kawałki ze świń niedomowych, solone, w solance, suszone lub wędzone",I,2
9131,"0210 19","Mięso ze świń, solone, w solance, suszone lub wędzone (z wył. szynek, łopatek i ich kawałków z kośćmi, boczku i jego kawałków)",I,2
9132,"0210 19 10","Bok bekonowy lub szpencer, ze świń domowych, solone lub w solance",I,2
9133,"0210 19 20","Bok trzyćwierciowy lub środki, ze świń domowych, solone lub w solance",I,2
9134,"0210 19 30","Przodki i ich kawałki, ze świń domowych, solone lub w solance",I,2
9135,"0210 19 40","Schaby i ich kawałki, ze świń domowych, solone lub w solance",I,2
9136,"0210 19 50","Mięso ze świń domowych, solone lub w solance (z wył. szynek, łopatek i ich kawałków, boczku i jego kawałków, boku bekonowego lub szpencera, boku trzyćwierciowego lub środka, przodków, schabów i ich kawałków)",I,2
9137,"0210 19 60","Przodki i ich kawałki, ze świń domowych, suszone lub wędzone",I,2
9138,"0210 19 70","Schaby i ich kawałki, ze świń domowych, suszone lub wędzone",I,2
9139,"0210 19 81","Mięso bez kości ze świń domowych (z wył. boczków i ich kawałków), suszone lub wędzone",I,2
9140,"0210 19 89","Mięso z kośćmi, ze świń domowych, suszone lub wędzone (z wył. szynek, łopatek i ich kawałków, boczku i jego kawałków, przodków, schabów i ich kawałków)",I,2
9141,"0210 19 90","Mięso ze świń niedomowych, solone, w solance, suszone lub wędzone (z wył. szynek, łopatek i ich kawałków z kośćmi, boczku i jego kawałków)",I,2
9142,"0210 20","Mięso z bydła, solone, w solance, suszone lub wędzone",I,2
9143,"0210 20 10","Mięso z bydła z kośćmi, solone, w solance, suszone lub wędzone",I,2
9144,"0210 20 90","Mięso z bydła bez kości, solone, w solance, suszone lub wędzone",I,2
9145,"0210 91 00","Mięso i jadalne podroby, solone, w solance, suszone lub wędzone, i jadalne mąki i mączki, z mięsa lub podrobów, z naczelnych",I,2
9146,"0210 92","Mięso i jadalne podroby, solone, w solance, suszone lub wędzone, i jadalne mąki i mączki, z mięsa lub podrobów, z wielorybów, delfinów i morświnów (ssaki z rzędu waleni); manatów i krów morskich (ssaki z rzędu syren); fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich)",I,2
9147,"0210 92 10","Mięso i jadalne podroby, solone, w solance, suszone lub wędzone, i jadalne mąki i mączki, z mięsa lub podrobów, z wielorybów, delfinów i morświnów (ssaki z rzędu waleni); manatów i krów morskich (ssaki z rzędu syren)",I,2
9148,"0210 92 91","Mięso solone, w solance, suszone lub wędzone, z fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich)",I,2
9149,"0210 92 92","Podroby jadalne,  solone, w solance, suszone lub wędzone, z fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich)",I,2
9150,"0210 92 99","Mąki i mączki, jadalne, z mięsa lub podrobów, z fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich)",I,2
9151,"0210 93 00","Mięso i jadalne podroby, solone, w solance, suszone lub wędzone, i jadalne mąki i mączki, z mięsa lub podrobów, z gadów (np. węży, żółwi, aligatorów)",I,2
9152,"0210 99","Mięso i jadalne podroby, solone, w solance, suszone lub wędzone, i jadalne mąki i mączki, z mięsa lub podrobów (z wył. mięsa z bydła, świń, mięsa i podrobów jadalnych z naczelnych, wielorybów, delfinów i morświnów (ssaki z rzędu waleni) i z manatów i krów morskich (ssaki z rzędu syren), z fok, lwów morskich i morsów (ssaki z podrzędu płetwonogich) i gadów)",I,2
9153,"0210 99 10","Mięso z koni, solone, w solance lub suszone",I,2
9154,"0210 99 21","Mięso z owiec i kóz, z kośćmi, solone, w solance, suszone lub wędzone",I,2
9155,"0210 99 29","Mięso z owiec i kóz, bez kości, solone, w solance, suszone lub wędzone",I,2
